Country,Jan2002,Feb2002,Mar2002,Apr2002,May2002,Jun2002,Jul2002,Aug2002,Sep2002,Oct2002,Nov2002,Dec2002,Jan2003,Feb2003,Mar2003,Apr2003,May2003,Jun2003,Jul2003,Aug2003,Sep2003,Oct2003,Nov2003,Dec2003,Jan2004,Feb2004,Mar2004,Apr2004,May2004,Jun2004,Jul2004,Aug2004,Sep2004,Oct2004,Nov2004,Dec2004,Jan2005,Feb2005,Mar2005,Apr2005,May2005,Jun2005,Jul2005,Aug2005,Sep2005,Oct2005,Nov2005,Dec2005,Jan2006,Feb2006,Mar2006,Apr2006,May2006,Jun2006,Jul2006,Aug2006,Sep2006,Oct2006,Nov2006,Dec2006,Jan2007,Feb2007,Mar2007,Apr2007,May2007,Jun2007,Jul2007,Aug2007,Sep2007,Oct2007,Nov2007,Dec2007,Jan2008,Feb2008,Mar2008,Apr2008,May2008,Jun2008,Jul2008,Aug2008,Sep2008,Oct2008,Nov2008,Dec2008,Jan2009,Feb2009,Mar2009,Apr2009,May2009,Jun2009,Jul2009,Aug2009,Sep2009,Oct2009,Nov2009,Dec2009,Jan2010,Feb2010,Mar2010,Apr2010,May2010,Jun2010,Jul2010,Aug2010,Sep2010,Oct2010,Nov2010,Dec2010,Jan2011,Feb2011,Mar2011,Apr2011,May2011,Jun2011,Jul2011,Aug2011,Sep2011,Oct2011,Nov2011,Dec2011,Jan2012,Feb2012,Mar2012,Apr2012,May2012,Jun2012,Jul2012,Aug2012,Sep2012,Oct2012,Nov2012,Dec2012,Jan2013,Feb2013,Mar2013,Apr2013,May2013,Jun2013,Jul2013,Aug2013,Sep2013,Oct2013,Nov2013,Dec2013,Jan2014,Feb2014,Mar2014,Apr2014,May2014,Jun2014,Jul2014,Aug2014,Sep2014,Oct2014,Nov2014,Dec2014,Jan2015,Feb2015,Mar2015,Apr2015,May2015,Jun2015,Jul2015,Aug2015,Sep2015,Oct2015,Nov2015,Dec2015,Jan2016,Feb2016,Mar2016,Apr2016,May2016,Jun2016,Jul2016,Aug2016,Sep2016,Oct2016,Nov2016,Dec2016,Jan2017,Feb2017,Mar2017,Apr2017,May2017,Jun2017,Jul2017,Aug2017,Sep2017,Oct2017,Nov2017,Dec2017,Jan2018,Feb2018,Mar2018,Apr2018,May2018,Jun2018,Jul2018,Aug2018,Sep2018,Oct2018,Nov2018,Dec2018,Jan2019,Feb2019,Mar2019,Apr2019,May2019,Jun2019,Jul2019,Aug2019,Sep2019,Oct2019,Nov2019,Dec2019,Jan2020,Feb2020,Mar2020,Apr2020,May2020,Jun2020,Jul2020,Aug2020,Sep2020,Oct2020,Nov2020,Dec2020,Jan2021,Feb2021,Mar2021,Apr2021,May2021,Jun2021,Jul2021,Aug2021,Sep2021,Oct2021,Nov2021,Dec2021,Jan2022,Feb2022,Mar2022,Apr2022,May2022,Jun2022,Jul2022,Aug2022,Sep2022,Oct2022,Nov2022,Dec2022,Jan2023,Feb2023,Mar2023,Apr2023,May2023,Jun2023,Jul2023,Aug2023,Sep2023,Oct2023,Nov2023,Dec2023,Jan2024,Feb2024,Mar2024,Apr2024,May2024,Jun2024,Jul2024,Aug2024,Sep2024,Oct2024,Nov2024,Dec2024,Jan2025,Feb2025,Mar2025,Apr2025,May2025,Jun2025,Jul2025,Aug2025,Sep2025,Oct2025,Nov2025,Dec2025,Jan2026,Feb2026
Korea,-1562,-4090,7540,-4201,-177,5225,-1747,1120,737,-848,-479,-2476,-907,1702,-678,929,-1776,5402,5461,-7119,4083,-3390,1651,6685,-9014,7584,-3272,2100,-2646,825,3258,-5115,-103,-5255,10974,-6626,369,-3132,-1260,-2889,4997,-2513,5778,1511,-6891,5299,-5771,-2720,1909,1953,-4665,6176,1636,3869,-3862,3972,1820,-5019,4090,-170,-1732,-4444,9662,-4746,4238,-3818,1106,-4680,147,6773,-7783,-1857,6316,-3626,-5056,-1091,346,3088,3272,-1533,-5734,-590,3538,-1201,8114,9441,-2233,-2919,-3081,494,5925,-1415,5586,-634,-818,494,29,-3633,5616,3582,-825,-803,2771,-3464,1334,-2845,3803,-1430,-2565,-2786,9242,2550,-5188,1209,-1010,-825,3891,-1378,-1710,1533,-5476,8778,-7775,9117,3427,-1437,199,-6714,7127,-4120,-221,-1496,302,-3420,12242,-7407,4105,3545,1769,-1422,214,-1083,-5542,-5218,118,1489,5454,-479,2425,-2513,-3331,4665,-7,-1400,2697,1172,1319,1872,-3309,2675,9404,-1201,-2705,3044,1798,-2034,-3766,8277,-10207,11379,-1371,-759,5078,-1452,-3538,-5594,8608,-2292,2535,4592,-162,-4768,4805,450,-3965,3972,-1953,376,7584,-12979,-1459,-649,-2240,2786,-8151,-5181,-4665,3611,-4916,-369,-6323,-398,4017,-818,3434,9286,-9669,-133,-5704,2720,-5122,8291,-7097,4989,11158,-1341,-14585,2874,-811,5085,6434,-2130,7569,-3943,2977,4709,-6861,722,-1894,752,-5432,2211,-1113,-310,-7119,-4223,-1857,-811,-4569,-2550,2314,29,-199,1209,-5889,-5240,10429,2837,-1909,1164,6051,-3980,1680,6655,9345,-3832,-2351,-1621,-4960,-4090,354,-5299,2683,52,2462,4938,-5387,4857,-2366,-5594,-3604,6817,-2550,848,4194,-8291,3950,1142,6014,-1953,-302,-634,-6412,4186,-6323,11460,-2248,-9028,803,2462
Kuwait,84,-36,37,60,-133,69,-71,112,-93,50,-39,68,109,146,-102,342,121,54,-65,177,-213,-146,357,326,1249,-119,484,216,391,-648,608,-583,-306,-316,381,-96,698,-129,598,66,68,-63,539,-53,465,462,819,-47,316,140,68,-45,68,255,-248,-31,165,474,258,397,583,213,174,231,239,-372,-198,-400,60,198,168,403,419,5800,372,300,186,225,-65,-62,0,-84,-81,-78,-78,-70,-78,-75,-78,-75,-78,-78,-75,-78,-75,-78,-78,-70,-78,-75,-78,-75,-78,-78,-75,-78,-75,-78,-78,-70,-78,-75,-78,-75,-78,-78,-75,-78,-78,-78,-78,-72,-78,-75,-78,-75,-78,-78,-75,-78,-75,-78,-78,-70,-78,-75,-78,-75,-78,-78,-75,-78,-75,-78,-78,-70,-78,-75,-78,-75,-78,-78,-75,-78,-75,-78,-78,-,-78,-75,19,19,20,19,18,24,20,19,20,18,21,20,-,19,21,21,17,20,19,20,18,18,20,19,19,19,23,23,22,23,19,20,22,23,25,19,20,20,18,19,22,21,20,18,16,16,21,19,20,22,21,21,-3471,1865,8037,-1575,-20,-4256,5105,5254,-4311,-790,-1404,-1928,-3981,-2026,1307,-901,-339,-1288,-1305,381,465,1710,310,1021,-921,2441,-87,-743,321,542,413,442,350,533,271,321,540,341,-158,-473,-326,-336,323,455,-2196,-3360,-2271,-1538,259,353,-2326,278,-464,377,93,-210,-157,-460,403,248,248,-310,-150,217,-178,-105,-62,-60,-155,-150,0,-31,0,-31,274,0,0,0
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,-234,423,423,110,248,-124,-475,-80,628,-621,-161,343,0,-256,204,-110,22,-183,146,-51,387,-263,-58,1475,-1248,37,-124,533,-686,-29,197,-197,548,-518,453,-518,-15,153,88,423,-394,117,-423,1168,-73,679,-1153,1146,-234,-66,-402,-314,-22,-131,591,-350,-321,752,1482,-832,102,-971,1007,-548,-876,1365,343,0,0,409,117,-606,117,-387,37,-241,526,95,-526,204,-15,686,7,-518,-102,467,-380,-66,-212,-153,431,-329,781,-423,526,-380,-336,-51,-591,1292,-504,-131,-256,7,752,-1088,569,-153,183,-146,292,-920,642,-832,526,-380,350,183,416,-599,1015,-1299,-416,1110,-942,-409,774,-248,577,-15,-51,-321,58,-175,453,-168,504,-350,-343,-336,226,-95,212,-58,679,-840,489,-124,37,102,-183,358,-256,854,-1380,29,-241,270,-767,1183,-263,-292,-110,562,-701,518,-767,518,540,-402,-190,-329,80,606,0,-321,745,-825,-7,175,58,840,-1263,1212,-569,168,-29,139,-818,978,-365,-606,788,584,-365,-854,803,-445,548,-358,438,-314,-175,190,-37,-88,-350,321,29,117,-15,-329,80,226,-708,650,307,-343,-95,168,-482,635,-204,263,131,58,-161,117,-453,270,642,-1285,409,548,-767,825,-307,37,-606,336,197,-423,270,-664,1175,292,-489,-7,-402,-80,-88,146,394,-358,58,197,248,-453,445,-365,-657,986,-336,44,467,-606,124,44,-241,-321,299,197,248,-482,277,15,-146,73
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-7,-7,0,0,-7,-15,0,0,0,-7,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Malaysia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Malta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mauritius,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mexico,708,-354,-3442,1887,-2882,2550,-2668,1341,2248,1356,899,-3611,-413,-2830,7060,-7282,2425,958,-2565,-1990,-398,3103,7215,-8697,-332,1732,567,2646,-2845,-1894,199,722,2543,3457,2285,-5343,2344,-590,-4422,1607,-413,2638,-4798,-6176,16199,-3383,-140,-2322,-3788,-15,1702,2174,-3169,-538,2543,-3390,4311,2896,-936,-3987,2123,-66,-1437,3361,-1835,1238,-825,-2690,4503,3081,-7223,1422,3368,3722,-4540,-3434,1680,3427,-2786,-1857,10768,-2484,-2322,-1017,-3103,-759,37,206,2720,479,-3250,1548,1113,2285,-2108,-2255,2358,3044,-398,-5093,-803,6567,-324,-2373,339,744,-980,-3434,-3803,6279,-3346,2093,1503,-2720,914,-1806,1850,-1791,-1091,-1496,2299,-1268,811,-590,7,1135,2167,-1430,1253,-369,-1341,-708,-722,781,3626,-3118,1437,1843,-2874,354,3390,4960,-1673,-4982,-663,-1607,-1047,236,2970,-206,1887,1813,-1533,3847,-420,-74,-1872,-1754,-1702,3014,-427,2778,59,-3582,715,-2041,-1555,3759,626,-3073,914,464,-2012,2034,1260,-1879,-1415,420,-2373,6242,-1297,-4606,1570,339,2580,545,1054,1798,-479,2609,-5793,-2454,6353,-2292,405,-7075,1201,870,170,-2491,884,7746,317,1231,914,-9854,-1607,1636,-2439,-597,973,-2263,2248,-11578,59,192,317,-140,-88,-494,538,-273,111,9353,1651,494,-96,-590,1017,-1187,1688,-855,671,-22,921,-420,-199,317,-722,1069,-656,-1135,1408,-354,943,-685,273,-457,-7,199,405,354,626,-1039,2078,-678,1091,-604,214,66,-1106,796,-339,-1231,-1732,383,-295,280,1393,-74,-560,590,-1629,-1459,-147,-1341,2019,-766,656,-1341,-420,0,774,759,155,339,354,140,111,-
Moldova,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Morocco,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-590,-29,-1304,-612,1422,192,-2417,1445,-774,376,-921,1666,-1216,243,-427,-,199,-590,302,-177,-545,973,258,-310,-,-133,-604,730,-133,346,-1113,1349,-553,1400,597,-2152,833,-744,125,2307,-1002,-1047,-44,-796,575,-560,228,29,-582,-,-,-1614,125,840,-1164,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Myanmar,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-15,-360,390,-44,37,-22,-22,125,37,-147,88,7,-96,257,-257,140,154,103,250,-309,59,88,-51,-294,1140,-375,22,154,265,44,-154,96,-250,118,154,103,66,125,118,-375,169,118,-96,66,140,74,96,88,-265,147,110,-250,-7,162,44,-66,338,7,44,110,-22,29,-22,-287,125,7,125,-191,118,15,-103,-96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,7,-7,0,7,7,-7,7,7,7,-7,-7,0,15,-81,-81,-74,-88,15,-7,-29,-7,-29,-7,412,2406,4201,-191,1942,-,-,15,0,-15,22,0,-7,3862,2126,154,-,-88,0,7,-37,-29,29,-29,419,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nepal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Netherlands,-2749,641,752,-2675,3250,1017,-2764,3862,-649,-2027,-324,715,-2182,-3324,1983,2646,-4614,3810,-1607,3073,-2594,2771,-2609,-4791,3361,1555,1363,-2506,825,-111,-435,1658,-59,1621,1879,-7761,1157,2403,442,-2204,2690,118,1113,-147,-3213,2624,-4194,663,3759,-892,1238,-4393,-766,715,-936,-228,840,221,147,-3007,-2985,4592,-88,1290,2631,-3479,-774,-287,1150,-4945,5137,-317,-2204,818,3213,-3515,-1268,2572,-2137,774,936,-1157,1216,-3582,5262,2263,1813,575,-3597,2661,-2292,-1983,1629,-1702,1968,-1179,-339,-280,-840,4157,-2034,15,-339,-1481,-2211,1437,531,-442,-1260,-1688,251,-3287,2506,1570,-2889,5778,324,-5491,-1319,-52,-2454,2196,988,29,3457,-3597,-545,766,-2078,2837,-111,-700,-936,1238,29,-369,-1297,2557,1002,-4201,1562,3375,37,-2255,-2115,-7665,2867,-2889,1349,2299,-907,-965,-2277,-88,-2307,2432,133,2565,332,177,590,597,-2292,892,-2005,199,2174,914,-3103,4208,-671,-317,-774,3700,3788,-339,-486,-1592,582,-1142,3213,3331,-1776,1474,1017,3685,-4024,-1083,-4931,2697,96,1039,-5218,9647,-59,929,848,-1533,-4857,3191,-1916,671,-3051,103,-405,2771,-376,2255,-435,700,-2196,-582,1459,-420,4090,965,-3103,-3574,2344,531,2609,-2756,-1246,287,-199,-287,177,803,825,-1209,214,-759,685,-1282,-1371,-2837,1599,2889,-619,-4437,1739,7554,1290,1562,-2712,4149,-2358,-3176,2904,-995,4761,2240,-3656,-2071,973,1835,-1113,774,2587,-3169,-3309,2381,-199,-2218,-3508,3258,-567,-1172,5970,-612,-2145,1953,-2078,-855,965,287,-7672,5564,-848,361,2513,1459,1533,-855,-2012,1806,-4164,2889,-1784,4599
New Zealand,-442,479,-265,848,-567,369,-877,833,-125,-744,258,-147,553,1054,-862,-715,1223,-405,752,-708,744,-582,206,-96,-192,-567,192,590,-317,-22,192,-1312,516,818,-398,37,-1437,833,383,155,-162,597,-715,560,273,-553,96,346,-339,-177,81,-708,332,-553,-302,943,-66,-383,1106,-590,398,-317,509,-435,-155,-74,361,715,44,-597,-369,649,-170,921,15,-678,-442,-317,287,-147,-81,840,-361,-221,722,-995,1658,-405,-965,310,-383,-184,44,1179,-737,162,531,-803,273,111,-427,-354,479,118,-450,1231,-921,516,-766,-88,184,494,-840,184,-302,287,265,-346,-111,641,-951,155,862,-214,251,-929,-59,147,-140,-133,921,-1017,-192,118,656,96,-214,-663,678,162,-936,545,-737,988,-88,133,-251,-214,280,-236,988,-228,-37,-258,-369,450,-22,-914,1253,-1010,1253,-538,-29,-575,479,74,-162,-848,44,251,892,-553,81,494,-170,-1481,1260,-111,-103,-287,346,-155,66,-206,626,-81,258,-236,15,-619,567,744,413,-1621,671,-302,-435,988,-302,287,-715,339,722,-369,-693,177,273,-1091,1570,-523,-464,560,-929,531,730,-1363,590,-921,1142,-656,936,-995,-464,1341,-604,-7,-339,-243,-501,1106,-1061,-243,206,-346,251,413,-700,951,-258,-612,-376,-199,-177,-59,-361,103,310,-81,-457,405,-37,15,-310,133,15,346,96,-649,243,236,-221,0,354,-538,155,192,-597,354,162,96,-354,111,214,-66,-221,7,111,-214,170,133,125,-450,177,88,-280,140,228,-369,111,37
