Country,Jan2002,Feb2002,Mar2002,Apr2002,May2002,Jun2002,Jul2002,Aug2002,Sep2002,Oct2002,Nov2002,Dec2002,Jan2003,Feb2003,Mar2003,Apr2003,May2003,Jun2003,Jul2003,Aug2003,Sep2003,Oct2003,Nov2003,Dec2003,Jan2004,Feb2004,Mar2004,Apr2004,May2004,Jun2004,Jul2004,Aug2004,Sep2004,Oct2004,Nov2004,Dec2004,Jan2005,Feb2005,Mar2005,Apr2005,May2005,Jun2005,Jul2005,Aug2005,Sep2005,Oct2005,Nov2005,Dec2005,Jan2006,Feb2006,Mar2006,Apr2006,May2006,Jun2006,Jul2006,Aug2006,Sep2006,Oct2006,Nov2006,Dec2006,Jan2007,Feb2007,Mar2007,Apr2007,May2007,Jun2007,Jul2007,Aug2007,Sep2007,Oct2007,Nov2007,Dec2007,Jan2008,Feb2008,Mar2008,Apr2008,May2008,Jun2008,Jul2008,Aug2008,Sep2008,Oct2008,Nov2008,Dec2008,Jan2009,Feb2009,Mar2009,Apr2009,May2009,Jun2009,Jul2009,Aug2009,Sep2009,Oct2009,Nov2009,Dec2009,Jan2010,Feb2010,Mar2010,Apr2010,May2010,Jun2010,Jul2010,Aug2010,Sep2010,Oct2010,Nov2010,Dec2010,Jan2011,Feb2011,Mar2011,Apr2011,May2011,Jun2011,Jul2011,Aug2011,Sep2011,Oct2011,Nov2011,Dec2011,Jan2012,Feb2012,Mar2012,Apr2012,May2012,Jun2012,Jul2012,Aug2012,Sep2012,Oct2012,Nov2012,Dec2012,Jan2013,Feb2013,Mar2013,Apr2013,May2013,Jun2013,Jul2013,Aug2013,Sep2013,Oct2013,Nov2013,Dec2013,Jan2014,Feb2014,Mar2014,Apr2014,May2014,Jun2014,Jul2014,Aug2014,Sep2014,Oct2014,Nov2014,Dec2014,Jan2015,Feb2015,Mar2015,Apr2015,May2015,Jun2015,Jul2015,Aug2015,Sep2015,Oct2015,Nov2015,Dec2015,Jan2016,Feb2016,Mar2016,Apr2016,May2016,Jun2016,Jul2016,Aug2016,Sep2016,Oct2016,Nov2016,Dec2016,Jan2017,Feb2017,Mar2017,Apr2017,May2017,Jun2017,Jul2017,Aug2017,Sep2017,Oct2017,Nov2017,Dec2017,Jan2018,Feb2018,Mar2018,Apr2018,May2018,Jun2018,Jul2018,Aug2018,Sep2018,Oct2018,Nov2018,Dec2018,Jan2019,Feb2019,Mar2019,Apr2019,May2019,Jun2019,Jul2019,Aug2019,Sep2019,Oct2019,Nov2019,Dec2019,Jan2020,Feb2020,Mar2020,Apr2020,May2020,Jun2020,Jul2020,Aug2020,Sep2020,Oct2020,Nov2020,Dec2020,Jan2021,Feb2021,Mar2021,Apr2021,May2021,Jun2021,Jul2021,Aug2021,Sep2021,Oct2021,Nov2021,Dec2021,Jan2022,Feb2022,Mar2022,Apr2022,May2022,Jun2022,Jul2022,Aug2022,Sep2022,Oct2022,Nov2022,Dec2022,Jan2023,Feb2023,Mar2023,Apr2023,May2023,Jun2023,Jul2023,Aug2023,Sep2023,Oct2023,Nov2023,Dec2023,Jan2024,Feb2024,Mar2024,Apr2024,May2024,Jun2024,Jul2024,Aug2024,Sep2024,Oct2024,Nov2024,Dec2024,Jan2025,Feb2025,Mar2025,Apr2025,May2025,Jun2025,Jul2025,Aug2025,Sep2025,Oct2025,Nov2025,Dec2025,Jan2026,Feb2026
Korea,85227,81136,88676,84475,84298,89523,87777,88897,89634,88786,88307,85831,84925,86627,85949,86878,85101,90504,95965,88845,92928,89538,91189,97874,88860,96444,93172,95272,92626,93452,96709,91594,91491,86236,97210,90585,90953,87821,86561,83672,88668,86155,91933,93444,86553,91852,86082,83362,85271,87224,82559,88735,90371,94240,90378,94351,96171,91152,95243,95073,93341,88897,98559,93813,98050,94233,95338,90658,90806,97579,89796,87939,94255,90629,85573,84482,84829,87917,91189,89656,83922,83333,86870,85669,93783,103224,100991,98073,94992,95486,101411,99996,105583,104949,104131,104625,104654,101021,106637,110218,109393,108590,111361,107897,109231,106386,110189,108759,106194,103408,112650,115200,110012,111221,110211,109386,113277,111899,110189,111722,106246,115024,107248,116365,119792,118355,118554,111840,118967,114847,114626,113130,113432,110012,122254,114847,118952,122497,124266,122843,123057,121974,116431,111213,111331,112820,118274,117795,120219,117706,114375,119040,119033,117633,120330,121502,122821,124693,121384,124059,133463,132262,129557,132601,134399,132365,128599,136876,126668,138047,136677,135918,140995,139544,136006,130412,139020,136728,139264,143855,143693,138925,143730,144179,140214,144187,142234,142610,150193,137215,135755,135107,132866,135652,127501,122320,117655,121266,116350,115982,109658,109260,113277,112459,115893,125179,115510,115377,109673,112393,107270,115562,108464,113454,124612,123271,108685,111560,110749,115834,122268,120138,127715,123772,126749,131459,124605,125327,123433,124185,118745,120956,119844,119534,112415,108192,106342,105524,100954,98404,100718,100748,100549,101750,95862,90622,101050,103895,101986,103151,109194,105214,106894,113550,122902,119062,116711,115090,110137,106047,106401,101102,103777,103836,106298,111235,105848,110705,108339,102745,99149,105966,103416,104263,108457,100166,104116,105258,111272,109319,109017,108383,101971,106157,99834,111294,109047,100018,100814,103283
Kuwait,-,-,-,-,-,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lithuania,-,-,-,-,-,-,-,-,-,-,-,-,781,1205,1205,1321,1570,1445,971,891,1518,891,723,1073,1073,818,1022,913,942,752,905,854,1234,569,511,1986,737,774,650,1183,496,467,657,460,1007,489,934,416,402,555,642,1066,672,788,365,1533,1460,2139,986,2132,1898,1832,1431,1117,1095,964,1555,1205,883,1635,3117,2285,2387,1416,2424,1876,1000,2365,2708,1540,1540,1949,2066,1460,1577,1190,1226,986,1716,1810,1285,1489,1475,2161,2168,1650,1599,2066,1686,1621,1409,1278,1708,1380,2161,1737,2263,1883,1548,1497,905,2197,1694,1562,1307,1314,2066,978,1548,1394,1759,1898,2190,1270,1913,1080,1606,1226,1577,1759,2175,1577,2592,1292,876,1986,1044,635,1409,1161,1737,1723,1672,1351,1409,1234,1686,1518,2022,1672,1329,993,1219,1124,1336,1278,1956,1117,1606,1482,1518,1621,1438,1796,1540,2394,1015,1628,1387,1657,891,2073,1810,1518,1409,1971,1278,1796,1029,1548,2088,1686,1497,1168,1248,1854,1854,1533,2278,1453,1445,1621,1679,2519,1256,2467,1898,2066,2037,2175,1358,2336,1971,1365,2154,2738,2373,1518,2321,1876,2424,2066,2504,2197,2022,2212,2175,2095,1745,2066,2095,2212,2197,1869,1949,2175,1467,2117,2424,2088,1993,2161,1679,2314,2110,2373,2504,2562,2402,2519,2066,2336,2971,1686,2095,2643,1876,2701,2402,2431,1825,2161,2358,1935,2205,1533,2708,3000,2511,2504,2102,2022,1935,2081,2475,2117,2175,2373,2621,2168,2613,2248,1591,2584,2241,2285,2752,2146,2278,2321,2073,1752,2051,2248,2504,2015,2292,2307,2168,2241
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,52,44,37,37,29,29,15,15,15,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Malaysia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Malta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mauritius,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mexico,21940,21587,18145,20032,17150,19700,17032,18373,20621,21977,22876,19265,18852,16022,23083,15801,18226,19184,16619,14629,14231,17334,24549,15853,15521,17253,17821,20466,17622,15728,15927,16649,19191,22648,24933,19589,21933,21344,16922,18528,18115,20754,15956,9780,25979,22596,22456,20135,16347,16332,18034,20209,17039,16501,19044,15654,19965,22862,21926,17939,20061,19995,18558,21918,20083,21321,20496,17806,22309,25390,18167,19589,22958,26679,22139,18705,20385,23812,21027,19169,29937,27453,25132,24115,21012,20253,20290,20496,23216,23695,20444,21992,23105,25390,23282,21027,23385,26429,26031,20938,20135,26702,26377,24004,24343,25087,24107,20673,16870,23149,19803,21896,23400,20680,21594,19788,21638,19847,18757,17261,19560,18292,19103,18513,18521,19656,21823,20393,21646,21277,19936,19228,18506,19287,22913,19796,21233,23075,20201,20555,23945,28905,27232,22250,21587,19980,18934,19169,22139,21933,23820,25633,24100,27947,27527,27453,25581,23827,22125,25139,24712,27490,27549,23967,24682,22641,21086,24844,25471,22397,23311,23776,21764,23798,25058,23179,21764,22184,19811,26053,24756,20150,21719,22058,24638,25183,26237,28035,27556,30165,24373,21918,28271,25979,26385,19309,20511,21380,21550,19059,19943,27689,28006,29237,30151,20297,18690,20326,17887,17290,18263,16000,18248,6670,6729,6920,7237,7097,7009,6515,7053,6780,6891,16243,17894,18388,18292,17703,18720,17533,19221,18366,19037,19015,19936,19516,19317,19634,18911,19980,19324,18189,19597,19243,20186,19501,19774,19317,19309,19508,19914,20268,20894,19855,21933,21255,22346,21742,21955,22022,20916,21712,21373,20142,18410,18794,18499,18779,20172,20098,19538,20127,18499,17039,16892,15551,17570,16804,17460,16118,15698,15698,16472,17231,17386,17725,18086,18226,18337,-
Moldova,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Morocco,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2734,2705,1408,1857,3272,3471,1054,2498,1725,2100,1179,2815,1592,1872,1445,-,1791,1194,1503,1327,781,1754,2012,1695,-,1445,833,1562,1437,1784,671,2012,1459,2860,3457,1304,2263,1518,1644,3950,2948,1894,1850,1054,1636,1076,1304,1334,752,-,-,1297,1422,2263,1098,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Myanmar,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,795,434,824,780,817,802,772,898,942,787,875,883,787,1045,787,956,1104,1177,1390,1052,1081,1126,647,206,5989,5400,728,1008,1243,1251,1067,1140,853,942,1067,1140,1177,1265,1346,795,927,1023,898,942,1052,1096,1162,1221,934,1074,1184,883,839,978,993,890,1207,1184,1199,1273,1221,1229,1184,964,1030,1037,1148,920,1015,1030,927,647,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,184,191,184,184,191,199,191,191,184,191,1339,1295,177,199,1346,1273,1199,1104,1214,154,184,177,1081,1030,1398,397,633,434,324,-,-,162,154,147,1229,1251,1457,589,368,530,316,1413,1413,206,243,206,1729,1493,2067,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nepal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Netherlands,36496,37137,37889,35214,38464,39481,36717,40579,39931,37904,37580,38295,36113,32789,34772,37417,32804,36614,35008,38081,35487,38258,35649,30858,34219,35774,37137,34632,35457,35347,34912,36570,36511,38132,40012,32251,33408,35811,36253,34049,36739,36857,37970,37823,34610,37233,33040,33703,37462,36570,37808,33416,32649,33364,32428,32200,33040,33261,33408,30401,27416,32008,31919,33209,35840,32362,31588,31300,32450,27505,32642,32325,30121,30939,34153,30637,29369,31942,29804,30578,31514,30357,31573,27991,33253,35516,37329,37904,34307,36968,34676,32693,34322,32620,34587,33408,33069,32789,31949,36106,34072,34086,33747,32266,30055,31492,32023,31580,30320,28632,28883,25596,28102,29672,26783,32561,32885,27394,26075,26023,23569,25766,26753,26783,30239,26643,26097,26864,24785,27623,27512,26812,25876,27114,27144,26775,25478,28035,29038,24837,26399,29775,29812,27556,25441,17776,20643,17754,19103,21402,20496,19531,17253,17165,14858,17290,17423,19987,20319,20496,21086,21683,19390,20282,18278,18477,20651,21565,18462,22670,21999,21683,20909,24608,28397,28058,27571,25979,26561,25419,28632,31964,30188,31662,32679,36364,32340,31256,26326,29023,29119,30158,15971,25618,25559,26488,27335,25802,20946,24137,22221,22891,19840,19943,19538,22309,21933,24188,23754,24454,22257,21675,23134,22714,26805,27770,24667,21093,23437,23967,26576,23820,22574,22862,22663,22375,22552,23356,24181,22972,23186,22427,23112,21830,20459,17622,19221,22110,21484,17047,18786,26340,27623,29193,26480,30630,28271,25095,27999,27004,31757,34005,30342,28279,29252,31079,29974,30748,33342,30165,26856,29237,29038,26819,23311,26569,26001,24830,30792,30180,28035,29996,27910,27063,28028,28316,20636,26208,25360,25721,28227,29686,31219,30364,28352,30158,25994,28876,27092,31691
New Zealand,2078,2557,2292,3140,2572,2941,2064,2896,2771,2027,2285,2137,2690,3744,2882,2167,3390,2985,3737,3029,3773,3191,3398,3302,3110,2543,2734,3324,3007,2985,3176,1865,2381,3199,2801,2837,1400,2233,2616,2771,2609,3206,2491,3051,3324,2771,2867,3213,2874,2697,2778,2071,2403,1850,1548,2491,2425,2041,3147,2557,2955,2638,3147,2712,2557,2484,2845,3560,3604,3007,2638,3287,3118,4039,4054,3375,2933,2616,2904,2756,2675,3515,3154,2933,3656,2661,4319,3913,2948,3258,2874,2690,2734,3913,3176,3339,3869,3066,3339,3449,3022,2668,3147,3265,2815,4046,3125,3641,2874,2786,2970,3464,2624,2808,2506,2793,3059,2712,2602,3243,2292,2447,3309,3095,3346,2417,2358,2506,2366,2233,3154,2137,1946,2064,2720,2815,2602,1938,2616,2778,1843,2388,1651,2638,2550,2683,2432,2218,2498,2263,3250,3022,2985,2727,2358,2808,2778,1865,3118,2108,3361,2823,2793,2218,2697,2771,2609,1761,1806,2056,2948,2395,2476,2970,2801,1319,2580,2469,2366,2078,2425,2270,2336,2130,2756,2675,2933,2697,2712,2093,2661,3405,3818,2196,2867,2565,2130,3118,2815,3103,2388,2727,3449,3081,2388,2565,2837,1747,3317,2793,2329,2889,1960,2491,3221,1857,2447,1526,2668,2012,2948,1953,1489,2830,2226,2218,1879,1636,1997,3103,2041,1798,2005,1658,1909,2322,1621,2572,2314,1702,1327,1128,951,892,531,634,943,862,405,811,774,789,479,612,626,973,1069,420,663,899,678,678,1032,494,649,840,243,597,759,855,501,612,825,759,538,545,656,442,612,744,870,420,597,685,405,545,774,405,516,553
Nicaragua,291,540,374,591,426,361,224,570,527,371,362,247,541,280,415,498,335,443,437,292,238,554,499,581,393,229,639,503,331,576,409,511,384,341,397,262,523,431,433,433,764,733,563,448,474,395,479,399,300,248,348,667,506,474,243,0,406,217,358,471,332,403,349,364,360,285,393,442,356,391,466,495,346,542,386,334,436,342,370,416,377,353,486,316,232,472,323,571,509,598,483,366,343,343,178,400,267,444,298,212,469,343,343,538,436,350,282,287,317,258,553,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,432,451,413,361,298,424,364,336,322,298,204,549,489,386,443,0,0,0,0,0,0,514,151,441,386,321,318,548,455,383,239,585,566,566,537,528,509,492,430,415,331,636,404,405,357,255,192,219,230,351,319,240,189,390,416,453,322,240,342,297,300,261,320,257,344,328,267,236,344,271,231,101,426,456,493,316,577,401,417,458,493,169,-,207,248,416,447,429,533,538,-,254,326,298,294,317,353,339,329,316,287,257,362,352,301,271,207,552,578,533,494,437,533,-,-,-,-,-,-,137,533,446,377,292,489,390,300,237,527,425,316,218,620,508,371,212,112,420,262,246,617,-,447,306,218,480,-,-,-,-,-,-,-,-,-,-,-
