Country,Jan2002,Feb2002,Mar2002,Apr2002,May2002,Jun2002,Jul2002,Aug2002,Sep2002,Oct2002,Nov2002,Dec2002,Jan2003,Feb2003,Mar2003,Apr2003,May2003,Jun2003,Jul2003,Aug2003,Sep2003,Oct2003,Nov2003,Dec2003,Jan2004,Feb2004,Mar2004,Apr2004,May2004,Jun2004,Jul2004,Aug2004,Sep2004,Oct2004,Nov2004,Dec2004,Jan2005,Feb2005,Mar2005,Apr2005,May2005,Jun2005,Jul2005,Aug2005,Sep2005,Oct2005,Nov2005,Dec2005,Jan2006,Feb2006,Mar2006,Apr2006,May2006,Jun2006,Jul2006,Aug2006,Sep2006,Oct2006,Nov2006,Dec2006,Jan2007,Feb2007,Mar2007,Apr2007,May2007,Jun2007,Jul2007,Aug2007,Sep2007,Oct2007,Nov2007,Dec2007,Jan2008,Feb2008,Mar2008,Apr2008,May2008,Jun2008,Jul2008,Aug2008,Sep2008,Oct2008,Nov2008,Dec2008,Jan2009,Feb2009,Mar2009,Apr2009,May2009,Jun2009,Jul2009,Aug2009,Sep2009,Oct2009,Nov2009,Dec2009,Jan2010,Feb2010,Mar2010,Apr2010,May2010,Jun2010,Jul2010,Aug2010,Sep2010,Oct2010,Nov2010,Dec2010,Jan2011,Feb2011,Mar2011,Apr2011,May2011,Jun2011,Jul2011,Aug2011,Sep2011,Oct2011,Nov2011,Dec2011,Jan2012,Feb2012,Mar2012,Apr2012,May2012,Jun2012,Jul2012,Aug2012,Sep2012,Oct2012,Nov2012,Dec2012,Jan2013,Feb2013,Mar2013,Apr2013,May2013,Jun2013,Jul2013,Aug2013,Sep2013,Oct2013,Nov2013,Dec2013,Jan2014,Feb2014,Mar2014,Apr2014,May2014,Jun2014,Jul2014,Aug2014,Sep2014,Oct2014,Nov2014,Dec2014,Jan2015,Feb2015,Mar2015,Apr2015,May2015,Jun2015,Jul2015,Aug2015,Sep2015,Oct2015,Nov2015,Dec2015,Jan2016,Feb2016,Mar2016,Apr2016,May2016,Jun2016,Jul2016,Aug2016,Sep2016,Oct2016,Nov2016,Dec2016,Jan2017,Feb2017,Mar2017,Apr2017,May2017,Jun2017,Jul2017,Aug2017,Sep2017,Oct2017,Nov2017,Dec2017,Jan2018,Feb2018,Mar2018,Apr2018,May2018,Jun2018,Jul2018,Aug2018,Sep2018,Oct2018,Nov2018,Dec2018,Jan2019,Feb2019,Mar2019,Apr2019,May2019,Jun2019,Jul2019,Aug2019,Sep2019,Oct2019,Nov2019,Dec2019,Jan2020,Feb2020,Mar2020,Apr2020,May2020,Jun2020,Jul2020,Aug2020,Sep2020,Oct2020,Nov2020,Dec2020,Jan2021,Feb2021,Mar2021,Apr2021,May2021,Jun2021,Jul2021,Aug2021,Sep2021,Oct2021,Nov2021,Dec2021,Jan2022,Feb2022,Mar2022,Apr2022,May2022,Jun2022,Jul2022,Aug2022,Sep2022,Oct2022,Nov2022,Dec2022,Jan2023,Feb2023,Mar2023,Apr2023,May2023,Jun2023,Jul2023,Aug2023,Sep2023,Oct2023,Nov2023,Dec2023,Jan2024,Feb2024,Mar2024,Apr2024,May2024,Jun2024,Jul2024,Aug2024,Sep2024,Oct2024,Nov2024,Dec2024,Jan2025,Feb2025,Mar2025,Apr2025,May2025,Jun2025,Jul2025,Aug2025,Sep2025,Oct2025,Nov2025,Dec2025,Jan2026,Feb2026
Kazakhstan,1905,1650,1935,825,1708,1168,2044,7,1752,905,3030,2292,2453,-,3511,1387,2409,1825,949,3592,-,2300,2190,0,29412,28368,-,1913,1577,30492,1555,32361,730,1460,3095,2015,1825,2548,2227,-,3752,5621,1394,226,3767,2905,32215,-,5731,95,2146,2504,25258,1234,3497,2336,2132,7731,2015,6935,5906,3409,5431,913,4738,5468,4490,2489,4570,9986,4716,4453,3862,4044,6840,4314,4577,5008,3796,3599,4679,1993,7716,4453,2653,6360,2823,4606,3781,2801,2381,1813,5255,4311,2108,5970,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,752,125,280,184,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,7,37,66,0,0,0,0,0,0,0,0,37,74,0,29,0,44,15,29,22,0,0,0,0,0,0,0,0,0,0,0,0,22,37,37,44,52,74,37,59,0,0,0,0,0,-,0,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,0,-,-,-,-,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Korea,74496,60316,75712,60456,64797,67723,62800,62166,59469,67693,63824,67015,71017,66566,71157,66780,62991,67716,68519,50263,60500,63913,70767,74747,67974,74349,66581,73376,65062,64392,64031,64458,67487,69484,87290,67804,77164,66551,76677,64384,76751,60043,73722,68401,63212,77429,71378,75093,79220,68534,67517,74010,78793,66971,70804,78608,71902,69779,78933,75314,74393,65637,85897,64959,77805,68843,75402,66146,69669,76206,69086,79766,80716,65593,68305,66787,74776,66912,74496,68747,66448,73015,74953,72956,83053,74761,71091,65844,59572,67620,75410,70737,72219,71084,66433,70347,72042,62070,73420,71408,69241,70428,71253,72300,76117,73936,78667,77017,74776,68143,84998,79788,72005,76316,75675,73612,76899,78616,77164,82035,74990,84527,66278,82573,83399,77112,78144,71143,79456,79552,74665,82330,81402,71069,79574,64399,74938,75299,77179,74570,74592,77223,72617,71467,71975,66374,79979,67524,75417,70524,77459,80333,75086,74570,79684,85160,84350,78992,81232,79117,91970,85720,87077,90150,79957,81954,77768,97085,80937,97446,87777,84357,94793,84733,88440,82441,94299,83406,92501,99510,96746,85286,96436,85374,88020,87327,93584,99945,91388,91432,94631,99849,99812,93746,80974,86465,93975,97284,95950,93577,79699,97770,95338,92987,93127,98478,87106,95729,84136,85735,84431,97078,79331,80790,91897,89457,90607,85603,84106,82286,78837,73074,85448,77746,79839,82146,69536,84445,76876,74474,71916,82456,80959,80163,78034,80127,77930,85131,80362,85330,93208,79286,84055,82994,77112,73449,96459,93356,81608,79530,82949,83089,81630,86664,91462,79228,84490,76847,81763,74319,85116,83067,84659,88882,86870,84070,80598,90408,88167,77105,79743,93850,79183,86362,84667,78785,88573,76287,79839,80333,93223,83436,84888,91852,78918,91558,81210,86148,93245,81240
Kuwait,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lithuania,-,-,-,-,-,-,-,-,-,-,-,-,4095,4110,4110,139,3876,3949,4701,4891,5679,4818,4913,5723,5176,4511,5585,2796,4271,5504,5942,5782,5884,5336,5526,7504,4767,4460,5833,5964,5015,4373,5387,5154,6643,5782,6059,5592,4679,5701,6183,5789,5804,6044,4365,6176,4738,4533,2190,3650,2190,2205,2278,2920,3701,3862,4723,3570,2555,774,3044,2986,3723,3869,7001,5570,5147,7205,6628,5081,5847,5293,5971,5300,6015,5110,4380,3650,5847,5898,5125,5840,5110,5095,5110,4154,4373,5125,2957,5103,5139,5833,6555,5840,6563,5847,6563,5847,5818,5205,3745,4482,5804,5833,5804,6205,6198,5103,5833,4380,6599,4402,5095,4409,730,4365,6614,5847,6570,6599,6534,5125,7300,4373,5818,5847,3628,5110,6570,5512,6139,5606,5103,4402,3650,3679,3694,4344,5183,3774,4417,4387,5322,5599,5344,5117,5103,4402,3876,4380,5840,5767,5862,4935,5095,6585,4285,5387,5716,5825,5095,4380,5490,5482,5847,6563,5103,6592,5139,6643,6534,5220,4227,4329,5767,6723,6402,6453,7249,5782,6409,6541,6190,6482,4993,2913,5825,6439,6439,6585,5460,7468,5825,5847,7169,4979,5103,4365,6950,5752,6986,6044,6548,5628,5679,5088,4365,5008,4979,4358,5139,4380,4227,5095,5504,5716,4219,4234,3577,2876,4161,2774,4928,5950,4212,5950,5986,6446,5825,5760,5081,5081,6840,4730,1445,1986,5249,6760,4898,6190,5205,6322,5650,4249,5767,5088,6826,5439,4957,6227,5818,4818,5760,5804,6285,4300,4329,6242,6621,5716,6453,5782,5015,4322,4307,5263,6380,4935,5979,5095,5628,5738,6475,6541,5599,3570,6249,6351,6198,5723
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Malaysia,2774,4912,5227,3812,3988,1881,5768,3371,4717,4554,3101,6070,3397,4573,3623,5818,6114,5208,4868,3327,3321,5233,4346,5774,4592,4548,2214,3485,5686,3629,4805,6573,6334,6177,4371,5410,6258,5585,5585,3868,5680,4818,4988,4126,6541,6108,6767,6428,4805,6353,7070,6919,7655,4611,7013,7101,7013,5937,7114,4069,6718,6573,7208,5780,6435,5932,6384,6661,4573,6416,8234,6277,6045,4007,6440,6567,6265,5126,3158,8278,4705,5749,6567,4025,7000,6799,3403,6372,3975,7019,3975,5730,6422,6950,4749,2069,2441,3327,5422,3648,6484,3805,7950,2943,4548,11485,5440,-,5680,5227,9290,5724,2535,5881,4151,5598,5535,6699,6258,8435,6510,5617,8227,7730,9466,4479,6679,3818,9114,6246,4290,7384,7629,5088,5629,6214,4894,8083,2441,7975,3592,8013,2409,3491,8404,6944,5334,6793,6969,5893,6390,7227,4302,7579,-,-,-,-,-,7384,-,4479,9139,5434,4516,4786,2510,3057,5755,6025,6435,3585,4711,7252,7221,4667,7573,6629,6793,5736,7328,7416,7050,9869,4434,4686,4113,4724,5799,6547,6114,8013,5937,3579,5937,6767,9919,4353,6642,11290,3541,7328,4592,7315,8774,8416,12549,11435,9693,7435,10668,6196,8944,6133,4258,9076,13429,7931,16102,6013,5302,5176,10825,7366,3981,6736,3912,4170,-,3592,1906,8328,3717,3063,7435,3025,4824,1824,4045,1673,4170,3120,17304,10649,4661,6679,8604,13196,12730,15857,10108,9227,11272,14108,11397,8554,13944,21260,13390,11385,6963,14398,12560,14838,13832,10410,14636,11228,17379,15039,11561,10944,13491,19334,12335,11976,12265,13757,12127,10693,15215,14900,18315,11416,21462,14970,14667,8025,13824,5705
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Mauritius,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Moldova,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Morocco,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3029,3044,2093,1651,3383,3796,1054,5107,2314,3803,2277,4584,2388,3235,2580,2167,3088,2867,3648,3633,1769,5071,4120,3899,-,1968,2012,3840,2351,4370,3147,5188,3855,5586,4105,1371,4503,2299,4481,6058,2801,2837,2381,1349,3132,3191,3427,1791,1047,-,-,2123,3095,4768,1953,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Myanmar,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nepal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Netherlands,28237,30314,33852,23011,29940,28156,23723,33177,28266,26857,27488,30762,27290,25323,30534,33103,27518,34036,31496,34924,29154,31254,24472,27085,38667,34285,35166,29778,35658,32560,33698,34373,27342,25954,29808,24934,34527,31540,30065,31173,37243,32773,29991,32538,28531,34109,28244,33199,31511,27855,31768,21814,27092,29984,27797,30035,31379,31511,30872,28626,26571,30843,27055,30953,32531,24552,30520,31650,32648,25932,32898,32766,30527,30065,35526,27532,31900,34300,29455,32509,31665,23811,26248,26431,35811,30983,30224,31131,26834,27770,24888,26724,33931,27505,28691,30740,31831,29782,32855,35509,29458,33430,32811,31352,27623,32015,29620,30644,30033,29281,33379,20548,33224,32590,29008,37764,31278,24269,27394,31551,29959,33592,32693,32037,37071,27999,31772,32583,29708,25205,24830,29922,30394,29126,28603,30254,29030,31787,31374,26937,28028,26967,27284,27372,28308,21196,33600,27033,31713,28890,27918,28714,28507,33747,28117,32325,33312,33408,29082,29731,34388,32376,30527,32509,30711,34624,30202,34477,31197,35251,31028,31514,32126,35619,35855,33246,33150,32317,35052,32745,37277,34359,32951,36821,35649,37381,30129,28839,28338,32516,30740,33445,31396,43173,32553,34403,35214,30733,28389,38420,27984,32885,27748,37351,36916,34293,35627,35516,32391,29989,34123,36032,37248,36599,37897,34197,36599,30527,35376,31897,29966,21432,25530,28913,30129,29428,32804,32583,30445,33452,35347,32192,34897,29333,30416,30718,33165,38538,32465,25928,33335,33511,28831,33261,30652,38309,29871,29200,34492,31389,33084,36091,31890,30106,31124,36076,31521,31028,33268,32192,32148,40623,33010,33091,31057,33349,28618,23938,29819,28183,32170,34108,28854,28397,28271,29731,24608,35288,32730,33106,30165,28596,35649,34816,28470,35980,29723,37440,33489,34993
New Zealand,2723,3030,2754,3428,2362,3152,2332,3996,2592,2263,3244,2769,2976,3375,2968,2477,3797,2769,3490,2270,4042,2270,3229,3091,2677,2347,2416,4219,1381,2907,3037,2017,2792,4126,2063,3927,1457,3168,3053,3022,3191,3436,2301,3559,3114,2600,2938,2600,3804,2930,3321,2109,3106,2309,2907,2853,3313,2692,3037,2884,3405,1595,2669,3022,3160,2554,2838,3145,3014,2638,2155,3697,2569,3436,3751,2892,2255,2807,3099,3942,2324,3651,2439,3743,3309,1349,3950,2535,2093,2019,3442,3375,2734,2837,2344,3479,3442,2734,3302,2793,2801,3597,3560,2764,1960,3825,2093,3258,2948,3103,3493,2852,3523,3449,2756,3508,3375,2830,2373,3457,3375,2557,5078,2005,2727,2712,2933,3781,3442,3501,4024,2727,2764,2837,4061,3294,3309,2683,4171,3427,2697,3434,1408,4031,2513,3420,2646,2852,3574,2749,3604,2808,2683,2720,2675,4304,3906,2189,4488,2233,2926,3081,3501,2764,3810,3199,2484,2941,3331,2543,4201,2697,2793,3552,2830,2837,4724,3309,2882,3302,4297,2727,2108,2476,4510,2941,3670,3449,2874,3464,3751,4238,3103,2145,4275,2638,1378,2771,2941,3457,2764,4311,3678,3007,2661,3029,3280,3641,3530,3670,2034,4068,2469,3766,3648,2027,3936,2041,4982,693,2027,1459,0,2299,1430,3751,2034,4311,1997,1555,634,2403,2152,2425,2557,2992,1607,3538,2005,1363,2646,2756,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
